Fonte de Recursos;Despesa;Liquidado
006 - OUTRAS FONTES DE RECURSOS;44905111 - GERENCIAMENTO DE OBRAS;6291340.86
006 - OUTRAS FONTES DE RECURSOS;44905130 - EXECUCAO DE OBRAS E INSTALACOES;39160474.15
006 - OUTRAS FONTES DE RECURSOS;44905131 - DESAPROPRIACOES;26790855.51
006 - OUTRAS FONTES DE RECURSOS;44905211 - TRENS;45640746
006 - OUTRAS FONTES DE RECURSOS;45906510 - SUBSCRICAO DE ACOES-INVESTIMENTOS;330408035
006 - OUTRAS FONTES DE RECURSOS;45916510 - SUBSCRICAO DE ACOES-INVESTIMENTOS;137377128.78
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903013 - MATERIAL E UTENS.P/REFEITORIOCOPA E COZINHA;6154.9
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903019 - LUBRIFICANTE AUTOMOTIVO;10724.04
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES;71901.56
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO;56637.03
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903027 - ETANOL AUTOMOTIVO-REEMBOLSO;36450.89
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903028 - DIESEL AUTOMOTIVO-REEMBOLSO;170000
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903034 - MATERIAL DE USO VETERINARIO;53798.82
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903050 - PECAS DE REPOSICAO E ACESSORIOS;62219.48
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ;24506.68
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS;1859.88
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA;1873.95
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA;42573.6
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903090 - OUTROS MATERIAIS DE CONSUMO;102199.06
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903936 - DEDETIZACAODESINSETIZACAO E DESRATIZACAO;2900
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903945 - OUTROS SEGUROS;160500
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS;1261533.67
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;203492.06
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;33903999 - OUTROS SERVICOS DE TERCEIROS;675676.27
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44903501 - SERV. DE CONSULTORIA ASSESSORIA E AUDITORIA;21076188.6
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44903515 - SERVICOS DE CONSULT.ASSESS.PARA INVESTIMENTO;11084951.24
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44903999 - OUTROS SERVICOS DE TERCEIROS;453493
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44904062 - AQUISIþÒO DE SOFTWARE;4553965.04
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905110 - ESTUDOS E PROJETOS;1152869.15
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905111 - GERENCIAMENTO DE OBRAS;19990071.69
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905130 - EXECUCAO DE OBRAS E INSTALACOES;781817542.49
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905210 - VEICULOS DIVERSOS;4833868.55
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905211 - TRENS;439220.27
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACÒO;8784841.48
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905232 - MOBILIARIO EM GERAL;2138026.23
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE;306012.66
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44905235 - EQUIP.E MOBIL.MED.-HOSPITALARODONTOLOGICO;16868436.54
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;44909205 - OBRAS E INSTALACOES;233445
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;45906510 - SUBSCRICAO DE ACOES-INVESTIMENTOS;590564551.39
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU;45916510 - SUBSCRICAO DE ACOES-INVESTIMENTOS;46441531.83
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;31901111 - PESSOAL CIVIL PAGO PELO DDPE;11420695.81
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;31901133 - VENCITOS.ATRASADOS-OUTR.PODERES E MINIST.PUB;8579303.19
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903010 - GENEROS ALIMENTICIOS;637170.82
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903012 - MATERIAL DE CAMA MESA E BANHO;75950
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903013 - MATERIAL E UTENS.P/REFEITORIOCOPA E COZINHA;19895
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903014 - MATERIAL DE LIMPEZA;5560
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903015 - ARTIGOS DE HIGIENE PESSOAL;265430.5
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;8481.8
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903022 - DIESEL AUTOMOTIVO;59620
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS;66742518.02
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903031 - MATERIAL MEDICOHOSPITALAR E ODONTOLOGICO;6640885.76
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903032 - MATERIAL DE USO LABORATORIAL;1219579.36
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903035 - MEDICAMENTOS FORNECIDOS POR DECISÒO JUDICIAL;16061565.23
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL;3899448.35
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903040 - MATERIAL EDUCATIVO E CULTURAL;13256
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS;54111.72
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903050 - PECAS DE REPOSICAO E ACESSORIOS;840777.81
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ;120
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS;3225
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA;86625.86
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA;66739.66
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA;55781.2
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903063 - FARDAMENTOVESTUARIOUNIFORTECIDO AVIAMENT;5530
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA;2574370.64
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903090 - OUTROS MATERIAIS DE CONSUMO;1040
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903975 - CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS;165000000
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;17236
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33903999 - OUTROS SERVICOS DE TERCEIROS;16730
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;33904090 - SERVIþOS DE TECNOLOGIA DA INFORMAþÒO;7372145.32
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44904062 - AQUISIþÒO DE SOFTWARE;30480
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905110 - ESTUDOS E PROJETOS;523859.56
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905111 - GERENCIAMENTO DE OBRAS;86302.89
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905130 - EXECUCAO DE OBRAS E INSTALACOES;407908883.58
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905210 - VEICULOS DIVERSOS;234025824.9
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACÒO;26951025.63
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905231 - MAQUINAS E MOTORES;114720
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905232 - MOBILIARIO EM GERAL;4648700.05
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905233 - MATERIAL EDUCATIVOCULTURAL E RECREATIVO;236175.64
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE;50165538.61
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905235 - EQUIP.E MOBIL.MED.-HOSPITALARODONTOLOGICO;10947724.65
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905236 - ARMAMENTOS;52763888.29
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;44905242 - AQUISICAO DE SOFTWARE PRONTO;67567
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO;46907110 - AMORTIZ.DA DIVIDA INTERNA CONTRATADA;337113920.72
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31900124 - COMPLEMENTACAO DE APOSENTADORIA;45367.88
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31901112 - PESSOAL CIVIL PAGO PELA UNIDADE;2979661.46
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31901129 - PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO;59296
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31901131 - PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS;161042.54
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31901313 - FUNDO DE GARANTIA POR TEMPO DE SERVICO;218693.17
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31901321 - FGTS-13 SALARIO;3677.51
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31901323 - PREVIDENCIA SOCIAL/PESSOAL CLT;615629.32
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE;78408727.78
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;31911302 - CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV;216365188.9
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33901401 - DIARIAS PESSOAL CIVIL;8036.96
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33901501 - DIARIAS PESSOAL MILITAR;249778.46
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO;133438.28
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903027 - ETANOL AUTOMOTIVO-REEMBOLSO;3181625.72
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903062 - MUNICOES E EXPLOSIVOS;4005714
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903063 - FARDAMENTOVESTUARIOUNIFORTECIDO AVIAMENT;190121.6
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903342 - PASSAGENS AEREAS EXERCICIO ANTERIOR.;807375.12
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903343 - LOCACAO DE VEICULOSAERONAVES E OUTROS;21776.12
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903344 - VALE-TRANSPORTE;3274.82
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS;507712.7
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS;16500
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903936 - DEDETIZACAODESINSETIZACAO E DESRATIZACAO;600.66
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903960 - REALIZACAO DE CONCURSO PUBLICO;6331485.23
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO;454978.92
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903963 - INSTAL.REPAR.MANUT.DIVIPORTASCORTPERS.AFI;1537.88
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS;12534.8
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;50886.04
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS;3462672.74
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO;197493.83
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33903999 - OUTROS SERVICOS DE TERCEIROS;4617070.17
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33904010 - ATUALIZ.OU AQUIS.LICENþA E CESSÒO DE SOFTWAR;3318520.95
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33904014 - LOCAþÒO DE EQUIPAMENTOS DE TI;172254.4
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33904090 - SERVIþOS DE TECNOLOGIA DA INFORMAþÒO;24042193.4
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33905011 - ENERGIA ELETRICA;418851
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33905012 - TELEFONIA FIXA;47978.08
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33905013 - AGUA E ESGOTOS;165000
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;4398234.24
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33909313 - AJUDA DE CUSTO-PESSOAL MILITAR;783299.7
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;33909315 - AJUDA DE CUSTO-PESSOAL CIVIL;384796.8
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44903999 - OUTROS SERVICOS DE TERCEIROS;703296.55
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905110 - ESTUDOS E PROJETOS;2934801.39
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905111 - GERENCIAMENTO DE OBRAS;17412205.91
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905112 - INSTALACOES;70403.07
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905130 - EXECUCAO DE OBRAS E INSTALACOES;124866950.92
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905131 - DESAPROPRIACOES;1303997.99
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905210 - VEICULOS DIVERSOS;1990000
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE;3706061.9
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44905236 - ARMAMENTOS;13696000
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO;44909201 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;869123.75
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;31900119 - ATRASADOS-OUTROS PODERES/MINIST.PUBLICO;8076500
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;31901133 - VENCITOS.ATRASADOS-OUTR.PODERES E MINIST.PUB;731500
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33901401 - DIARIAS PESSOAL CIVIL;231591.71
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33902001 - AUXILIO FINAN.A PESQUISADORES-PESQ.INDIVIDUA;78600
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903010 - GENEROS ALIMENTICIOS;20118.58
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903012 - MATERIAL DE CAMA MESA E BANHO;75.96
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903013 - MATERIAL E UTENS.P/REFEITORIOCOPA E COZINHA;24371.19
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903014 - MATERIAL DE LIMPEZA;9233.96
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903015 - ARTIGOS DE HIGIENE PESSOAL;33497.08
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;9238.28
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903019 - LUBRIFICANTE AUTOMOTIVO;9394.3
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903021 - GASOLINA AUTOMOTIVA;200
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903022 - DIESEL AUTOMOTIVO;498948.4
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES;25472.6
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO;45977.27
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903027 - ETANOL AUTOMOTIVO-REEMBOLSO;92246.95
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903028 - DIESEL AUTOMOTIVO-REEMBOLSO;143193.92
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903029 - OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS;497.33
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903031 - MATERIAL MEDICOHOSPITALAR E ODONTOLOGICO;617.75
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903032 - MATERIAL DE USO LABORATORIAL;176662.43
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903034 - MATERIAL DE USO VETERINARIO;79355.42
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903039 - MATERIAL ESPORTIVO E DE LAZER;622.5
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903040 - MATERIAL EDUCATIVO E CULTURAL;10595
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS;4197.33
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903050 - PECAS DE REPOSICAO E ACESSORIOS;78451.6
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ;5666.05
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS;105677.45
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA;28487.98
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903055 - MATERIAL PARA TELECOMUNICACOES;550
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA;4180
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA;4439
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903063 - FARDAMENTOVESTUARIOUNIFORTECIDO AVIAMENT;15000
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA;1045
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903081 - ALIMENTOS PARA ANIMAIS;371440.08
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903082 - SEMENTES E MUDAS DE PLANTAS;27894.14
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903090 - OUTROS MATERIAIS DE CONSUMO;337770.96
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903342 - PASSAGENS AEREAS EXERCICIO ANTERIOR.;239679.06
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903343 - LOCACAO DE VEICULOSAERONAVES E OUTROS;26910
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO;57184.12
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903346 - LOCOMOCAO DE SERVIDORES;2470
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS;678534.35
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS;8830
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903795 - SERVICOS DE VIGILANCIA;361472.42
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903796 - SERVICOS DE LIMPEZA;5792.45
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903799 - OUTROS SERVICOS;81749.8
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA;31006.56
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903918 - PROPAGANDA/PUBLICIDADE;187.2
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS;4810
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903925 - SERVICOS DE CORREIOS;792.4
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903936 - DEDETIZACAODESINSETIZACAO E DESRATIZACAO;66173.81
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS;31799.25
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903953 - PROJ.OU PESQ.DE CIENCIATECNOLOGIA E INOVACA;32800
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903955 - INSCRICOES EM EVENTOS DIVERSOS;480
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903956 - ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA;8900
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO;43829.8
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903965 - SERVICOS DE COPA COPEIRAGEM;41500.2
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB;69082.27
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903975 - CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS;84000
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS;537725.56
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;830115.57
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903983 - SERVICOS GRAFICOS;4484
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS;615
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO;66547.19
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO;17545.63
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33903999 - OUTROS SERVICOS DE TERCEIROS;433648.68
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO;33904013 - HOSPEDAGEM DE SISTEMAS;105825.94
